id,original_language,genres,country,vote_average
kandukondain+kandukondain+2000,ta,18,IN,6.4
interiors+1978,en,18,US,6.7
a+better+life+2012,en,18,FR,6.0
fathers+little+dividend+1951,en,10749,US,6.4
shun+li+and+the+poet+2011,it,18,IT,6.7
the+corridor+2012,en,18,CA,4.8
zorba+the+greek+1964,el,12,US,7.0
pleasure+party+1975,fr,18,IT,0.0
fun+with+dick+and+jane+2005,en,35,US,5.9
star+wreck+in+the+pirkinning+2005,fi,878,FI,6.6
coraline+2009,en,16,US,7.3
femme+fatale+2002,en,53,CH,6.2
_++++1954,el,35,GR,7.3
watercolors+2008,en,18,US,6.0
il+posto+1961,it,18,IT,6.9
the+rocket+the+legend+of+rocket+richard+2005,fr,18,CA,6.1
don++the+chase+begins+again+2006,hi,28,IN,7.3
hells+highway+the+true+story+of+highway+safety+films+2003,en,99,US,7.0
jeremiah+johnson+1972,en,12,US,7.5
stone+of+destiny+2008,en,18,CA,6.4
take+a+giant+step+1959,en,18,US,6.5
la+luna+2011,en,16,US,8.0
mad+detective+2007,zh,28,HK,7.0
sansho+the+bailiff+1954,ja,18,JP,8.7
doomsday+prophecy+2011,en,28,CA,4.0
ishtar+1987,en,28,US,4.3
miss+pettigrew+lives+for+a+day+2008,en,18,GB,6.8
lost+in+thailand+2012,zh,35,CN,6.1
avatar+2009,en,28,US,7.2
run+if+you+can+2010,de,18,DE,6.7
gorilla+at+large+1954,en,27,US,5.0
cornelis+2010,sv,18,SE,6.6
wont+anybody+listen+2001,en,10402,,8.0
werner+-+volles+roo+1999,de,16,DE,4.8
the+raven+2012,en,80,HU,6.1
the+guard+post+2008,ko,27,KR,5.7
my+left+eye+sees+ghosts+2002,cn,14,HK,5.9
of+snails+and+men+2012,ro,,RO,5.2
the+seduction+of+joe+tynan+1979,en,18,US,7.0
eternal+sunshine+of+the+spotless+mind+2004,en,878,US,7.9
the+night+strangler+1973,en,10770,US,6.5
when+marnie+was+there+2014,ja,16,JP,7.8
lust+for+life+1956,en,18,US,7.1
the+fiances+1963,it,18,IT,6.0
that+sinking+feeling+1980,en,35,GB,6.9
the+gentleman+from+epsom+1962,fr,35,FR,5.8
the+craft+1996,en,18,US,6.3
wild+wild+west+1999,en,28,US,5.1
life+is+no+piece+of+cake+2012,de,35,DE,6.1
bobby+jones+stroke+of+genius+2004,en,18,US,5.5
empire+records+1995,en,35,US,6.6
burnt+offerings+1976,en,27,IT,6.6
carrie+fisher+wishful+drinking+2010,en,35,US,7.0
the+glass+menagerie+1973,en,18,US,6.6
house+by+the+river+1950,en,80,,5.9
space+station+76+2014,en,18,US,4.7
gilda+1946,en,18,US,7.6
nightcrawler+2014,en,80,US,7.6
grotesque+2009,ja,27,JP,5.1
the+face+of+marble+1946,en,27,US,5.5
freud+the+secret+passion+1962,en,18,US,6.2
jack+the+giant+killer+1962,en,12,US,5.3
an+empress+and+the+warriors+2008,zh,28,CN,5.7
getting+it+right+1989,en,,,4.7
parallels+2015,en,878,US,6.2
vicky+donor+2012,hi,35,IN,6.9
charlie+chan+in+honolulu+1938,en,9648,US,6.9
umberto+d.+1952,it,18,IT,8.0
end+of+the+line+2007,en,27,CA,5.4
lord+of+the+flies+1990,en,12,US,6.5
the+lucky+ones+2008,en,35,US,6.3
ordet+1955,da,18,DK,7.8
21++over+2013,en,35,US,5.7
special+delivery+2002,fr,35,,0.0
recipe+for+love+2014,en,10770,US,5.7
four+daughters+1938,en,18,US,3.5
the+vanishing+point+2007,fr,18,,5.2
blues+in+the+night+1941,en,18,US,7.5
jill+rips+2000,en,53,US,4.0
my+cousin+vinny+1992,en,35,US,7.3
kit+kittredge+an+american+girl+2008,en,35,US,6.4
the+waiting+room+2012,en,18,,7.2
heavyweights+1995,en,35,US,6.0
the+christmas+toy+1986,en,16,,4.8
yes_+madam+1985,cn,28,HK,7.4
pilgrimage+1933,en,18,US,5.0
so+dear+to+my+heart+1948,en,16,US,6.3
aladin+2009,hi,14,IN,5.9
merlins+apprentice+2006,en,12,US,5.0
the+hunting+ground+2015,en,99,US,7.6
head+over+heels+2012,en,10751,GB,7.0
mr.+hobbs+takes+a+vacation+1962,en,10751,US,6.0
fingers+1978,en,18,US,6.4
after+porn+ends+2012,en,99,US,5.5
the+agony+and+the+ecstasy+1965,en,18,IT,6.8
alices+adventures+in+wonderland+1972,en,10751,GB,5.6
off+beat+1986,en,35,US,4.3
woman+in+the+moon+1929,de,18,DE,6.7
angels+sing+2013,en,10770,US,5.2
i+am+curious+blue+1968,sv,18,SE,5.5
starcrash+1978,en,14,IT,4.3
relationship+status+its+complicated+2014,fr,10749,FR,5.3
american+bandits+frank+and+jesse+james+2010,en,28,,3.8
the+second+woman+1950,en,18,US,5.5
earths+final+hours+2011,en,878,CA,4.8
time+of+eve+the+movie+2010,ja,16,JP,7.3
welcome+mr.+marshall+1953,es,35,ES,6.9
the+sea+2002,en,18,FR,6.5
secret+beyond+the+door+1948,en,80,US,5.8
road+to+perdition+2002,en,53,US,7.3
att+stjla+en+tjuv+1996,en,35,SE,1.0
the+last+hurrah+1958,en,18,US,7.5
oyster+farmer+2005,en,18,AU,6.3
its+pat+1994,en,35,US,3.4
mephisto+1981,de,18,AT,7.1
30+minutes+or+less+2011,en,28,US,5.6
a+conversation+with+gregory+peck+1999,en,,US,7.0
the+trail+of+the+lonesome+pine+1936,en,28,US,5.3
the+stone+council+2006,en,12,FR,5.0
casey+jones+2011,en,28,US,3.8
xiii+2008,en,28,FR,5.9
utamaro+and+his+five+women+1946,ja,18,JP,6.0
the+outsider+2014,en,28,US,4.6
the+romantic+englishwoman+1975,en,18,FR,5.8
happy_+happy+2010,no,18,NO,6.1
out+of+africa+1985,en,18,US,7.0
crank+2006,en,28,US,6.6
barton+fink+1991,en,35,GB,7.4
the+dawn+rider+1935,en,28,US,4.4
tall+story+1960,en,35,US,10.0
through+the+forest+2005,fr,14,FR,6.0
woman+of+the+year+1942,en,35,US,6.9
the+trip+2002,en,18,,5.4
manson+1973,en,99,US,5.9
shadow+puppets+2007,en,27,CA,4.4
the+aristocats+1970,en,16,US,7.1
still+life+2013,en,18,IT,7.3
captain+blood+1935,en,12,US,7.3
dream+2008,ko,18,KR,6.2
living+free+1972,en,12,GB,6.7
tomorrow+at+dawn+2009,en,53,FR,6.3
kung+fu+dunk+2008,en,28,HK,5.0
across+the+universe+2007,en,12,US,7.1
spacecamp+1986,en,10751,US,5.8
lola+2006,es,10749,FR,5.5
the+manxman+1929,en,18,GB,5.4
its+a+boy+girl+thing+2006,en,35,CA,6.3
tender+comrade+1943,en,18,US,0.0
gods+of+the+plague+1970,de,18,DE,7.7
hour+of+the+wolf+1968,sv,18,SE,7.4
black+and+white+in+color+1976,fr,18,,6.0
bandit+queen+1994,en,18,IN,7.1
passing+fancy+1933,ja,35,JP,6.7
dracula+3d+2012,en,27,FR,3.4
party+girl+1958,en,80,US,6.4
yu-gi-oh+3d+bonds+beyond+time+2010,ja,16,JP,5.9
you+were+never+lovelier+1942,en,10402,US,7.8
omg+oh+my+god+2012,hi,35,IN,7.1
wild+animals+1997,ko,35,FR,6.9
mirage+1965,en,9648,US,6.5
a+song+to+remember+1945,en,10402,US,6.3
the+king+2005,en,18,US,6.5
under+the+skin+of+the+city+2001,fa,18,IR,6.5
mirrors+2+2010,en,27,US,5.4
take+my+eyes+2003,es,18,ES,6.9
wrong+2012,fr,35,US,6.0
bird+of+prey+1995,es,80,US,0.0
torrente_+the+dumb+arm+of+the+law+1998,es,35,ES,6.2
everything+you+always+wanted+to+know+about+sex+*but+were+afraid+to+ask+1972,en,35,US,6.6
lilla+jnssonligan+och+cornflakeskuppen+1996,sv,35,SE,5.1
the+great+northfield+minnesota+raid+1972,en,28,US,6.0
food+1993,cs,16,CZ,7.6
michael+2011,de,18,AT,7.4
great+guy+1936,en,80,US,6.6
its+me+its+me+2013,ja,35,JP,5.9
trial+and+error+1997,en,35,US,5.3
russia+88+2009,en,18,RU,5.9
plenty+1985,en,18,GB,5.9
deep+impact+1998,en,28,US,5.9
the+killers+1946,en,80,US,7.6
a+kind+of+loving+1962,en,18,GB,7.9
a+christmas+story+2+2012,en,35,CA,4.1
the+catered+affair+1956,en,35,US,5.9
free+to+play+2014,en,99,DE,7.1
the+ferryman+2007,en,14,NZ,4.4
we+bought+a+zoo+2011,en,18,US,6.5
there+was+a+crooked+man...+1970,en,37,US,6.9
keep+your+right+up+1987,fr,35,FR,5.3
mansome+2012,en,99,US,4.8
school+for+scoundrels+1960,en,35,GB,6.6
love+is+colder+than+death+1970,de,35,DE,6.4
history+of+postwar+japan+as+told+by+a+bar+hostess+1970,ja,99,JP,6.3
vanilla+sky+2001,en,18,US,6.5
back+to+bataan+1945,en,18,US,5.5
magic+magic+2013,en,53,US,5.2
ploy+2007,th,18,TH,6.0
i+walk+the+line+1970,en,18,US,5.7
jab+we+met+2007,hi,18,IN,7.2
vampires+2010,de,35,BE,6.0
star+trek+ii+the+wrath+of+khan+1982,en,28,US,7.3
the+flying+saucer+1950,en,53,US,2.7
the+facts+of+life+1960,en,18,US,5.4
palermo+shooting+2008,de,18,DE,5.1
abraham+lincoln+vampire+hunter+2012,en,28,US,5.5
asylum+2008,en,27,US,3.6
secret+things+2002,fr,18,FR,6.1
devils+doorway+1950,en,37,US,5.9
lawrence+of+arabia+1962,en,12,GB,7.8
ichi+2008,ja,28,JP,6.8
the+marriage+circle+1924,en,35,US,5.6
perched+on+a+tree+1971,fr,35,FR,5.0
the+omega+code+1999,en,27,,4.4
skyjacked+1972,en,28,US,6.8
the+madness+of+king+george+1994,en,35,GB,6.7
highlander+the+search+for+vengeance+2007,en,28,JP,6.5
indias+daughter+2015,en,99,IN,8.3
a+christmas+carol+2009,en,16,US,6.6
clash+of+the+wolves+1925,en,37,US,5.0
henry+iv+part+2+1979,en,18,GB,0.0
neighbors+1981,en,35,US,5.2
i+spy+2002,en,28,US,5.2
immediate+family+1989,en,35,US,5.8
waterloo+bridge+1931,en,18,US,7.3
i+want+you+2012,es,18,ES,6.6
little+women+1949,en,18,US,7.6
shenandoah+2012,en,99,US,4.0
in+the+mood+for+love+2000,cn,18,CN,7.8
zeitgeist+addendum+2008,en,99,US,7.2
the+leech+woman+1960,en,27,US,4.8
the+devil+within+her+1975,en,53,GB,4.4
dil+se..+1998,hi,18,IN,6.7
comanche+moon+2008,en,18,,4.9
theremin+an+electronic+odyssey+1994,en,99,,5.2
a+modern+affair+1996,en,,,5.0
austin+high+2011,en,35,,6.7
independents+2007,en,99,,0.0
the+last+emperor+1987,en,18,FR,7.4
the+thick-walled+room+1956,ja,18,JP,7.0
midnight+chronicles+2008,en,14,US,3.8
reds+dream+1987,en,16,US,6.3
red+bear+2002,en,80,,6.5
make+believe+2011,en,99,,6.0
earth+1930,ru,18,UA,7.1
happy+people+a+year+in+the+taiga+2010,en,99,DE,7.6
box+of+moonlight+1996,en,35,JP,7.1
lebanon+2009,he,18,IL,6.1
under+the+volcano+1984,en,18,MX,6.7
dawn+of+the+dead+1978,en,27,IT,7.4
every+day+2010,en,18,US,5.2
barbershop+2++back+in+business+2004,en,35,US,5.7
ever+after+a+cinderella+story+1998,en,18,US,6.8
salmon+fishing+in+the+yemen+2011,en,18,GB,6.3
gangster+no.+1+2000,en,28,DE,6.5
killers+2010,en,28,US,5.7
gate+of+hell+1953,ja,36,JP,6.6
memento+2000,en,9648,US,8.1
piggy+2012,en,53,GB,5.2
paid+in+full+2002,en,28,US,6.4
honeymoon+in+vegas+1992,en,28,US,5.5
three+times+2005,zh,80,TW,7.0
vice+squad+1953,en,80,US,6.3
louis+theroux+americas+most+hated+family+in+crisis+2011,en,99,GB,7.5
manderlay+2005,da,18,DK,6.9
bad+lieutenant+1992,en,80,US,6.9
forbidden+kingdom+2014,ru,53,CZ,4.9
man+exposed+2006,fi,35,FI,6.0
tokyo-ga+1985,en,99,US,6.8
spies+like+us+1985,en,35,US,5.9
the+spy+in+black+1939,en,53,GB,5.5
verboten+1959,en,53,US,4.9
remember+the+night+1940,en,18,US,7.2
thats+what+i+am+2011,en,35,US,6.7
comic-con+episode+iv+a+fans+hope+2011,en,99,US,6.6
the+hobbit+an+unexpected+journey+2012,en,12,NZ,7.0
the+believer+2001,en,18,US,6.8
the+ewok+adventure+1985,en,12,US,5.9
batman+the+dark+knight+returns_+part+1+2012,en,28,US,7.7
the+children+of+the+century+1999,en,18,FR,6.6
before+the+dinosaurs+-+walking+with+monsters+2005,en,99,GB,7.3
terms+of+endearment+1983,en,18,US,6.9
the+body+snatcher+1945,en,53,US,6.8
swept+away+2002,en,35,IT,4.8
nukes+in+space+1999,en,99,,5.8
my+name+is+nobody+1973,it,35,IT,7.1
my+fair+lady+1964,en,18,US,7.4
the+temp+1993,en,18,US,5.5
the+vampire+lovers+1970,en,27,GB,6.5
enough+2002,en,18,US,6.2
queens+logic+1991,en,35,US,5.7
dolemite+1975,en,28,US,5.5
medium+cool+1969,en,18,US,7.0
the+forgotten+one+1989,en,53,US,0.0
the+big+year+2011,en,35,US,5.6
houdini+1953,en,18,US,6.6
cirque+du+soleil+dralion+2001,fr,99,CA,5.3
meeting+evil+2012,en,80,US,4.7
a+horrible+way+to+die+2010,en,53,US,5.1
bloodsuckers+2005,en,27,CA,4.4
bee+movie+2007,en,10751,US,5.7
a+visitor+to+a+museum+1989,ru,18,,7.6
everyday+people+2004,en,18,US,7.3
the+student+prince+in+old+heidelberg+1928,en,18,US,6.4
stolen+face+1952,en,53,GB,3.5
dealing+or+the+berkeley-to-boston+forty-brick+lost-bag+blues+1972,en,18,US,6.0
the+lonely+villa+1909,en,53,US,5.5
larceny+inc.+1942,en,28,US,7.1
american+virgin+2000,en,35,,5.2
roger+dodger+2002,en,35,US,6.3
fraternity+vacation+1985,en,35,US,5.1
the+man+who+cried+2000,en,18,FR,5.8
the+missing+2003,en,53,US,6.1
the+man+between+1953,en,53,GB,7.3
drug+war+2012,cn,28,HK,6.5
mesmerized+1985,en,18,AU,4.4
laugh_+clown_+laugh+1928,en,18,US,6.4
you+can+count+on+me+2000,en,18,US,6.8
paperman+2012,en,16,US,8.0
white+hell+of+pitz+palu+1929,de,18,DE,8.0
gang+tapes+2001,en,18,US,6.1
superman+vs.+the+elite+2012,en,16,US,6.6
jerusalem+countdown+2011,en,28,US,5.2
dilwale+dulhania+le+jayenge+1995,hi,35,IN,9.1
gran+torino+2008,en,18,US,7.8
being+elmo+a+puppeteers+journey+2011,en,99,US,7.4
just+looking+1999,en,18,US,5.8
lost+boys+the+thirst+2010,en,28,ZA,5.4
the+girl+from+nowhere+2013,fr,18,FR,6.2
the+uninvited+2009,en,18,CA,6.3
fast+food+1989,en,35,,5.1
i+due+carabinieri+1984,it,35,IT,5.9
vacancy+2007,en,27,US,6.0
down+and+derby+2005,en,35,US,4.1
secret+honor+1984,en,18,US,6.8
labyrinth+1986,en,12,GB,7.1
fired+up+2009,en,35,US,6.0
dragonfly+1976,en,18,,10.0
une+chambre+en+ville+1982,fr,10402,FR,6.9
siddhartha+1972,en,18,,5.3
pressure+point+1962,en,18,US,6.9
get+educated+paathshaala+2010,hi,18,IN,3.5
the+consequences+of+love+2004,it,80,IT,7.6
timber+falls+2007,en,27,US,5.2
plunkett++macleane+1999,en,18,GB,6.1
storage+2009,en,80,AU,6.6
help+1965,en,35,GB,6.5
the+elusive+summer+of+68+1984,sr,35,RS,6.6
born+to+be+wild+2011,en,99,US,7.2
maps+to+the+stars+2014,en,18,CA,5.8
a+generation+1955,pl,10752,PL,7.0
the+gold+rush+1925,en,12,US,7.7
choke+2008,en,35,US,6.0
jack+and+the+cuckoo-clock+heart+2013,fr,16,BE,6.8
the+good+lie+2014,en,18,US,7.3
fill+the+void+2012,he,18,IL,6.5
evita+1996,en,36,US,5.9
i_+monster+1971,en,878,GB,4.8
the+mysteries+of+pittsburgh+2008,en,12,US,3.6
stereo+1969,en,878,CA,5.9
strip-tease+1963,fr,,,0.0
downfall+2004,de,18,AT,7.7
rainy+dog+1997,ja,80,JP,7.0
100+ways+to+murder+your+wife+1986,cn,10749,HK,4.0
swann+in+love+1984,fr,18,FR,6.0
satin+rouge+2002,fr,10402,FR,5.0
the+unintentional+kidnapping+of+mrs.+elfriede+ott+2010,de,35,AT,6.6
the+sleepover+2013,en,35,,8.0
hello+herman+2012,en,18,US,6.3
novena+2005,en,18,CA,5.0
claudine+1974,en,18,,6.1
phil+ochs+there+but+for+fortune+2011,en,99,US,0.0
stage+fright+1950,en,53,GB,6.8
italianamerican+1974,en,99,,6.6
harum+scarum+1965,en,35,US,5.5
kenji+mizoguchi+the+life+of+a+film+director+1975,ja,99,JP,6.0
up+the+yangtze+2007,en,99,CA,6.4
airheads+1994,en,35,US,5.8
balzac+and+the+little+chinese+seamstress+2002,zh,18,CN,6.9
the+moon-spinners+1964,en,9648,US,6.2
lisa+and+the+devil+1973,en,14,DE,6.2
hava+nagila+the+movie+2012,en,,,6.5
the+heirloom+2005,zh,18,TW,6.8
ernest++celestine+2012,fr,16,BE,7.6
the+cyclone+1996,it,10749,IT,6.6
takers+2010,en,28,US,6.1
get+bruce+1999,en,35,US,6.2
patrick+2013,en,27,AU,4.6
mondo+trasho+1969,en,35,US,5.6
project+nim+2011,en,99,GB,6.8
manual+of+love+2+2007,it,35,IT,5.1
isnt+she+great+2000,de,18,US,4.6
a+brothers+kiss+1997,en,18,,8.0
kaboom+2010,en,878,FR,5.5
everybody+wants+to+be+italian+2007,en,35,US,5.5
the+green+hornet+2011,en,28,US,5.5
richard+pryor+here+and+now+1983,en,35,US,7.2
ladyhawke+1985,en,12,US,6.8
ugly+2013,hi,18,IN,7.2
broadway+rhythm+1944,en,10751,US,0.0
employees+entrance+1933,en,18,US,5.5
the+verdict+1946,en,18,US,5.4
the+chinese+cat+1944,en,9648,US,6.6
picking+up+the+pieces+2000,en,35,US,4.1
rock+n+roll+nightmare+1987,en,27,CA,7.2
above+the+rim+1994,en,80,US,6.7
chinese+box+1997,en,18,HK,5.8
alice+in+wonderland+1999,en,14,DE,6.1
you+dont+mess+with+the+zohan+2008,en,35,US,5.5
support+your+local+sheriff+1969,en,35,US,6.7
amuck+1972,en,18,IT,6.3
mother+lode+1982,en,12,US,6.5
films+to+keep+you+awake+the+babys+room+2006,es,27,ES,6.3
the+ruins+2008,en,18,US,5.6
south+central+1992,en,80,US,6.6
the+unsuspected+1947,en,18,US,5.2
the+adventures+of+mark+twain+1944,en,12,US,5.0
ghost+dog+the+way+of+the+samurai+1999,en,80,US,7.2
les+amants+du+pont-neuf+1991,fr,18,FR,7.5
reminiscences+of+a+journey+to+lithuania+1972,en,99,US,8.6
three+faces+east+1930,en,18,US,0.0
pax+americana+and+the+weaponization+of+space+2009,en,99,,0.0
sergeant+york+1941,en,28,US,7.1
vizontele+2001,en,,,7.5
aaja+nachle+2007,hi,18,IN,6.0
hysteria+the+def+leppard+story+2001,en,18,,5.2
a+lesson+before+dying+1999,en,10770,US,4.0
american+son+2008,en,18,,4.4
hamlet+1969,en,18,GB,6.1
the+lovers+1958,fr,10749,FR,6.5
gigantic+2008,en,35,US,5.8
my+tutor+1983,en,35,US,5.8
startup.com+2001,en,99,US,6.3
i+am+legend+2007,en,18,US,6.9
extremely+loud++incredibly+close+2011,en,18,US,6.9
faster+2010,en,80,US,6.1
blind+spot+hitlers+secretary+2002,de,99,AT,6.0
when+night+is+falling+1995,en,18,CA,5.9
virginia+city+1940,en,28,US,5.4
a+sound+of+thunder+2005,en,53,CZ,4.8
here+be+dragons+2013,en,99,US,5.0
welcome+2009,fr,18,FR,7.1
play+it+to+the+bone+1999,en,35,US,5.7
htel+du+nord+1938,fr,10749,FR,7.4
bride+of+the+wind+2001,en,10749,,0.0
the+crossing+guard+1995,en,18,US,6.1
lightning+bolt+the+power+of+salad+2002,en,99,,7.0
carbon+copy+1981,en,35,,5.8
crazy_+stupid_+love.+2011,en,35,US,7.0
the+death+kiss+1932,en,27,US,3.1
i+know+what+i+saw+2009,en,99,,8.0
my+fake+fiance+2009,en,35,US,5.6
trick+or+treat+1986,en,27,US,5.6
the+bachelor+and+the+bobby-soxer+1947,en,35,US,7.1
gaby+a+true+story+1987,en,18,,3.5
crook+2004,de,35,AT,6.4
bennys+video+1993,de,27,AT,7.1
robot+carnival+1987,ja,16,JP,6.9
mad+love+1935,en,35,US,6.8
the+beekeeper+1986,el,18,FR,6.6
charly+1968,en,18,US,6.6
sundome+2007,ja,18,JP,0.0
tabu+2012,pt,18,BR,7.0
maniac+cop+1988,en,53,US,5.7
stolen+2009,en,80,US,6.5
the+story+of+asya+klyachina+1966,ru,18,SU,3.9
the+rutles+all+you+need+is+cash+1978,en,35,,6.5
malone+1987,en,28,US,6.8
brewster+mccloud+1970,en,14,US,6.7
the+hit+1984,en,18,GB,6.5
churchill+the+hollywood+years+2004,en,35,,5.4
the+fifth+musketeer+1979,en,28,AT,6.0
the+last+season+2014,en,,,0.0
crocodile+dundee+in+los+angeles+2001,en,12,AU,4.7
au+hasard+balthazar+1966,fr,18,FR,7.8
filming+othello+1978,en,99,DE,5.0
lionheart+1990,en,28,US,5.9
full+moon+high+1981,en,27,US,3.6
no+end+in+sight+2007,en,99,,7.3
the+revolution+will+not+be+televised+2003,en,99,IE,7.6
hot+rod+2007,en,28,US,6.3
the+call+of+cthulhu+2005,en,27,GB,6.9
skylark+1941,en,35,US,6.8
caddyshack+1980,en,35,US,6.7
black+tar+heroin+the+dark+end+of+the+street+2000,en,99,US,7.1
blonde+ambition+2007,en,35,US,3.9
eat+pray+love+2010,en,18,US,5.8
men+with+guns+1997,en,28,US,6.3
the+violent+men+1955,en,37,US,5.8
doctor+dolittle+1998,en,35,US,5.4
head+of+state+2003,en,35,US,5.3
the+gift+2000,en,27,US,6.4
lovely+to+look+at+1952,en,35,US,0.0
little+witches+1996,en,18,US,4.4
hollywood+between+paranoia+and+sci-fi.+the+power+of+myth+2011,en,99,FR,0.0
by+the+pricking+of+my+thumbs+2005,fr,35,FR,5.6
the+candidate+1972,en,35,US,6.9
lascars+2009,fr,16,FR,6.7
terminator+salvation+2009,en,28,DE,5.9
happy+2011,en,18,US,7.1
my+family+1995,en,35,US,7.0
berlin+36+2009,de,18,,4.0
kagemusha+1980,ja,28,JP,7.7
deadly+blessing+1981,en,27,US,5.0
field+of+dreams+1989,en,18,US,7.1
night+patrol+1984,en,35,,4.8
slackers+2002,en,35,CA,5.4
who+killed+the+electric+car+2006,en,99,US,7.2
dadetown+1995,en,,,8.0
ali+2001,en,18,US,6.7
barefoot+gen+2+1986,ja,16,JP,5.2
blonde+venus+1932,en,18,US,6.5
dont+come+knocking+2005,en,18,FR,6.4
pirates+of+the+caribbean+on+stranger+tides+2011,en,12,US,6.4
not+for_+or+against+quite+the+contrary+2003,fr,18,FR,5.7
i+want+you+1998,en,53,GB,5.9
the+last+gladiators+2012,en,99,US,6.0
summer+days+with+coo+2007,ja,16,JP,7.3
caspers+haunted+christmas+2000,en,16,CA,5.0
yoo+hoo+mrs+goldberg+2009,en,99,,5.0
vitus+2006,de,10402,CH,7.2
deceiver+1997,en,9648,US,6.6
first+blood+1982,en,28,US,7.2
spies+1928,de,28,DE,7.4
honey+2013,en,18,FR,6.3
the+underneath+1995,en,53,US,5.6
american+sniper+2014,en,10752,US,7.4
the+turin+horse+2011,hu,18,HU,7.4
tiny+a+story+about+living+small+2013,en,99,US,6.5
monsieur+ibrahim+2003,fr,18,FR,7.0
chinese+roulette+1976,de,53,DE,7.0
trancers+3+deth+lives+1992,en,28,US,5.9
luxo+jr.+1986,en,16,US,7.1
after+hours+1985,en,35,US,7.4
girlhood+2003,en,99,US,7.4
green+chair+2005,ko,10749,KR,6.6
the+remaining+2014,en,53,US,4.1
teaching+mrs.+tingle+1999,en,35,US,5.3
the+shaolin+temple+1982,cn,28,HK,7.2
the+counselor+2013,en,53,GB,5.0
the+little+mermaid+ii+return+to+the+sea+2000,en,10751,AU,5.9
rambling+rose+1991,en,18,US,6.4
the+arrested+development+documentary+project+2013,en,99,US,6.2
life+2.0+2010,en,99,US,6.5
sleepwalk+with+me+2012,en,35,US,6.6
bio+slime+2010,en,27,,3.0
home+room+2002,en,18,US,6.8
the+goat+1921,en,35,US,7.0
transamerica+2005,en,18,US,6.9
a+beginners+guide+to+endings+2010,en,35,CA,6.4
a+swedish+love+story+1970,sv,18,SE,7.5
shalako+1968,en,37,US,5.4
hell+is+sold+out+1951,en,18,GB,6.0
mass+appeal+1984,en,18,,7.5
me+and+you+and+everyone+we+know+2005,en,35,US,7.0
the+sniper+1952,en,80,US,6.7
the+thing+1982,en,27,US,7.8
varning+fr+jnssonligan+1981,sv,35,DK,5.8
lawless+2012,en,80,US,6.8
slumber+party+massacre+ii+1987,en,27,US,5.0
possessed+2000,en,18,US,4.3
alexander+and+the+terrible_+horrible_+no+good_+very+bad+day+2014,en,10751,US,6.1
fluke+1995,en,18,US,6.6
going+down+in+la-la+land+2011,en,18,US,6.2
the+hobbit+1977,en,12,US,6.0
mayerling+1968,en,18,,6.6
shock+corridor+1963,en,18,US,6.5
r+xmas+2001,en,18,FR,5.3
gentleman+jim+1942,en,35,US,7.1
rollo+and+the+spirit+of+the+woods+2001,fi,10751,FI,7.0
police+academy+2+their+first+assignment+1985,en,35,US,5.6
private+parts+1972,en,27,US,5.8
blue+week+1954,en,18,,6.0
heartless+2009,en,18,GB,6.2
children+of+the+corn+genesis+2011,en,27,US,4.0
did+you+hear+about+the+morgans+2009,en,35,US,5.1
alice+in+wonderland+1951,en,16,US,7.0
generation+p+2011,ru,35,RU,5.6
taras+bulba+1962,en,28,US,6.5
poultrygeist+night+of+the+chicken+dead+2006,en,27,US,5.9
salvation+boulevard+2011,en,35,US,5.6
linda+linda+linda+2005,ja,35,JP,7.3
the+flight+that+fought+back+2004,en,99,US,1.0
hanussen+1988,hu,878,AT,5.3
lovelace+2013,en,18,US,6.0
asterix+the+mansions+of+the+gods+2014,fr,16,FR,6.7
meet+wally+sparks+1997,en,35,US,5.3
resistance+2011,en,10752,GB,5.1
mayday+at+40_000+feet+1976,en,12,US,8.0
pardes+1997,hi,18,IN,6.3
everybodys+fine+2009,en,18,US,6.5
the+last+flight+of+noahs+ark+1980,en,12,US,5.7
and+everything+is+going+fine+2010,en,99,US,5.7
tales+of+ordinary+madness+1981,it,18,IT,6.6
the+memory+keepers+daughter+2008,en,18,US,5.5
looking+for+richard+1996,en,99,US,6.9
triangle+2009,en,27,AU,6.9
tommy+boy+1995,en,35,US,6.8
murder+in+the+first+1995,en,80,FR,6.9
phantom+1922,de,18,DE,7.3
the+worlds+greatest+lover+1977,en,35,US,6.0
bella+2006,en,18,MX,6.7
don+juan+1926,en,12,US,5.0
lahore+2010,en,28,IN,0.0
the+sandpiper+1965,fr,18,US,5.7
harry+potter+and+the+deathly+hallows+part+2+2011,en,10751,GB,7.9
mortal+transfer+2001,en,35,FR,6.0
the+horses+mouth+1958,en,35,GB,7.3
gandahar+1987,fr,16,FR,7.4
celebrity+1998,en,18,US,6.0
the+tin+drum+1979,de,18,DE,7.0
the+sand+pebbles+1966,en,28,US,7.2
bowfinger+1999,en,35,US,6.0
confessions+2010,ja,18,JP,7.6
expecting+love+2008,pl,10749,PL,4.0
rugrats+in+paris+the+movie+2000,it,12,DE,6.0
harvie+krumpet+2003,en,16,AU,7.0
intermezzo+a+love+story+1939,en,18,US,8.3
the+diamond+arm+1968,ru,12,RU,7.9
slasher+2004,en,99,US,6.6
forget+me+not+2011,en,18,GB,5.5
babies+2010,fr,99,FR,7.0
dynamite+1929,en,18,US,5.0
the+great+ziegfeld+1936,en,18,US,6.2
steal+this+movie+2000,en,18,US,6.2
the+longest+week+2014,en,35,US,5.0
cujo+1983,en,27,US,5.7
